Symbol,Dzien,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,nie,nie
2845.N,D,20080111,199.79,199.79,199.79,199.79,0,0
2845.N,D,20080114,199.87,199.87,199.87,199.87,0,0
2845.N,D,20080115,199.91,199.91,199.91,199.91,0,0
2845.N,D,20080116,199.94,199.94,199.94,199.94,0,0
2845.N,D,20080117,199.98,199.98,199.98,199.98,0,0
2845.N,D,20080118,200.01,200.01,200.01,200.01,0,0
2845.N,D,20080121,200.08,200.08,200.08,200.08,0,0
2845.N,D,20080122,200.15,200.15,200.15,200.15,0,0
2845.N,D,20080123,200.23,200.23,200.23,200.23,0,0
2845.N,D,20080124,200.22,200.22,200.22,200.22,0,0
2845.N,D,20080125,200.24,200.24,200.24,200.24,0,0
2845.N,D,20080128,200.32,200.32,200.32,200.32,0,0
2845.N,D,20080129,200.36,200.36,200.36,200.36,0,0
2845.N,D,20080130,200.41,200.41,200.41,200.41,0,0
2845.N,D,20080131,200.45,200.45,200.45,200.45,0,0
2845.N,D,20080201,200.49,200.49,200.49,200.49,0,0
2845.N,D,20080204,200.56,200.56,200.56,200.56,0,0
2845.N,D,20080205,200.58,200.58,200.58,200.58,0,0
2845.N,D,20080206,200.61,200.61,200.61,200.61,0,0
2845.N,D,20080207,200.62,200.62,200.62,200.62,0,0
2845.N,D,20080208,200.66,200.66,200.66,200.66,0,0
2845.N,D,20080211,200.73,200.73,200.73,200.73,0,0
2845.N,D,20080212,200.74,200.74,200.74,200.74,0,0
2845.N,D,20080213,200.77,200.77,200.77,200.77,0,0
2845.N,D,20080214,200.78,200.78,200.78,200.78,0,0
2845.N,D,20080215,200.76,200.76,200.76,200.76,0,0
2845.N,D,20080218,200.8,200.8,200.8,200.8,0,0
2845.N,D,20080219,200.81,200.81,200.81,200.81,0,0
2845.N,D,20080220,200.82,200.82,200.82,200.82,0,0
2845.N,D,20080221,200.84,200.84,200.84,200.84,0,0
2845.N,D,20080222,200.87,200.87,200.87,200.87,0,0
2845.N,D,20080225,200.92,200.92,200.92,200.92,0,0
2845.N,D,20080226,200.97,200.97,200.97,200.97,0,0
2845.N,D,20080227,200.99,200.99,200.99,200.99,0,0
2845.N,D,20080228,200.97,200.97,200.97,200.97,0,0
2845.N,D,20080229,200.99,200.99,200.99,200.99,0,0
2845.N,D,20080303,201.07,201.07,201.07,201.07,0,0
2845.N,D,20080304,201.1,201.1,201.1,201.1,0,0
2845.N,D,20080305,201.1,201.1,201.1,201.1,0,0
2845.N,D,20080306,201.13,201.13,201.13,201.13,0,0
2845.N,D,20080307,201.07,201.07,201.07,201.07,0,0
2845.N,D,20080310,201.16,201.16,201.16,201.16,0,0
2845.N,D,20080311,201.18,201.18,201.18,201.18,0,0
2845.N,D,20080312,201.21,201.21,201.21,201.21,0,0
2845.N,D,20080313,201.3,201.3,201.3,201.3,0,0
2845.N,D,20080314,201.32,201.32,201.32,201.32,0,0
2845.N,D,20080317,201.35,201.35,201.35,201.35,0,0
2845.N,D,20080318,201.41,201.41,201.41,201.41,0,0
2845.N,D,20080319,201.43,201.43,201.43,201.43,0,0
2845.N,D,20080320,201.5,201.5,201.5,201.5,0,0
2845.N,D,20080325,201.66,201.66,201.66,201.66,0,0
2845.N,D,20080326,201.66,201.66,201.66,201.66,0,0
2845.N,D,20080327,201.71,201.71,201.71,201.71,0,0
2845.N,D,20080328,201.71,201.71,201.71,201.71,0,0
2845.N,D,20080331,201.83,201.83,201.83,201.83,0,0
2845.N,D,20080401,201.77,201.77,201.77,201.77,0,0
2845.N,D,20080402,201.86,201.86,201.86,201.86,0,0
2845.N,D,20080403,201.89,201.89,201.89,201.89,0,0
2845.N,D,20080404,201.9,201.9,201.9,201.9,0,0
2845.N,D,20080407,201.99,201.99,201.99,201.99,0,0
2845.N,D,20080408,201.93,201.93,201.93,201.93,0,0
2845.N,D,20080409,201.95,201.95,201.95,201.95,0,0
2845.N,D,20080410,201.98,201.98,201.98,201.98,0,0
2845.N,D,20080411,202.11,202.11,202.11,202.11,0,0
2845.N,D,20080414,202.2,202.2,202.2,202.2,0,0
2845.N,D,20080415,202.22,202.22,202.22,202.22,0,0
2845.N,D,20080416,202.24,202.24,202.24,202.24,0,0
2845.N,D,20080417,202.25,202.25,202.25,202.25,0,0
2845.N,D,20080418,202.23,202.23,202.23,202.23,0,0
2845.N,D,20080421,202.35,202.35,202.35,202.35,0,0
2845.N,D,20080422,202.38,202.38,202.38,202.38,0,0
2845.N,D,20080423,202.4,202.4,202.4,202.4,0,0
2845.N,D,20080424,202.44,202.44,202.44,202.44,0,0
2845.N,D,20080425,202.45,202.45,202.45,202.45,0,0
2845.N,D,20080428,202.58,202.58,202.58,202.58,0,0
2845.N,D,20080429,202.62,202.62,202.62,202.62,0,0
2845.N,D,20080430,202.65,202.65,202.65,202.65,0,0
2845.N,D,20080505,202.76,202.76,202.76,202.76,0,0
2845.N,D,20080506,202.82,202.82,202.82,202.82,0,0
2845.N,D,20080507,202.85,202.85,202.85,202.85,0,0
2845.N,D,20080508,202.86,202.86,202.86,202.86,0,0
2845.N,D,20080509,202.91,202.91,202.91,202.91,0,0
2845.N,D,20080512,202.99,202.99,202.99,202.99,0,0
2845.N,D,20080513,202.99,202.99,202.99,202.99,0,0
2845.N,D,20080514,202.99,202.99,202.99,202.99,0,0
2845.N,D,20080515,203.03,203.03,203.03,203.03,0,0
2845.N,D,20080516,203.08,203.08,203.08,203.08,0,0
2845.N,D,20080519,203.13,203.13,203.13,203.13,0,0
2845.N,D,20080520,203.13,203.13,203.13,203.13,0,0
2845.N,D,20080521,203.11,203.11,203.11,203.11,0,0
2845.N,D,20080523,203.26,203.26,203.26,203.26,0,0
2845.N,D,20080526,203.28,203.28,203.28,203.28,0,0
2845.N,D,20080527,203.36,203.36,203.36,203.36,0,0
2845.N,D,20080528,203.39,203.39,203.39,203.39,0,0
2845.N,D,20080529,203.37,203.37,203.37,203.37,0,0
2845.N,D,20080530,203.37,203.37,203.37,203.37,0,0
2845.N,D,20080602,203.47,203.47,203.47,203.47,0,0
2845.N,D,20080603,203.45,203.45,203.45,203.45,0,0
2845.N,D,20080604,203.48,203.48,203.48,203.48,0,0
2845.N,D,20080605,203.48,203.48,203.48,203.48,0,0
2845.N,D,20080606,203.44,203.44,203.44,203.44,0,0
2845.N,D,20080609,203.49,203.49,203.49,203.49,0,0
2845.N,D,20080610,203.5,203.5,203.5,203.5,0,0
2845.N,D,20080611,203.56,203.56,203.56,203.56,0,0
2845.N,D,20080612,203.62,203.62,203.62,203.62,0,0
2845.N,D,20080613,203.63,203.63,203.63,203.63,0,0
2845.N,D,20080616,203.75,203.75,203.75,203.75,0,0
2845.N,D,20080617,203.74,203.74,203.74,203.74,0,0
2845.N,D,20080618,203.82,203.82,203.82,203.82,0,0
2845.N,D,20080619,203.86,203.86,203.86,203.86,0,0
2845.N,D,20080620,203.82,203.82,203.82,203.82,0,0
2845.N,D,20080623,203.97,203.97,203.97,203.97,0,0
2845.N,D,20080624,203.96,203.96,203.96,203.96,0,0
2845.N,D,20080625,204.02,204.02,204.02,204.02,0,0
2845.N,D,20080626,204.04,204.04,204.04,204.04,0,0
2845.N,D,20080627,204.1,204.1,204.1,204.1,0,0
2845.N,D,20080630,204.11,204.11,204.11,204.11,0,0
2845.N,D,20080701,204.15,204.15,204.15,204.15,0,0
2845.N,D,20080702,204.15,204.15,204.15,204.15,0,0
2845.N,D,20080703,204.14,204.14,204.14,204.14,0,0
2845.N,D,20080704,204.11,204.11,204.11,204.11,0,0
2845.N,D,20080707,204.29,204.29,204.29,204.29,0,0
2845.N,D,20080708,204.3,204.3,204.3,204.3,0,0
2845.N,D,20080709,204.3,204.3,204.3,204.3,0,0
2845.N,D,20080710,204.43,204.43,204.43,204.43,0,0
2845.N,D,20080711,204.41,204.41,204.41,204.41,0,0
2845.N,D,20080714,204.51,204.51,204.51,204.51,0,0
2845.N,D,20080715,204.48,204.48,204.48,204.48,0,0
2845.N,D,20080716,204.46,204.46,204.46,204.46,0,0
2845.N,D,20080717,204.66,204.66,204.66,204.66,0,0
2845.N,D,20080718,204.74,204.74,204.74,204.74,0,0
2845.N,D,20080721,204.82,204.82,204.82,204.82,0,0
2845.N,D,20080722,204.73,204.73,204.73,204.73,0,0
2845.N,D,20080723,204.73,204.73,204.73,204.73,0,0
2845.N,D,20080724,204.82,204.82,204.82,204.82,0,0
2845.N,D,20080725,204.83,204.83,204.83,204.83,0,0
2845.N,D,20080728,204.94,204.94,204.94,204.94,0,0
2845.N,D,20080729,204.74,204.74,204.74,204.74,0,0
2845.N,D,20080730,204.8,204.8,204.8,204.8,0,0
2845.N,D,20080731,204.85,204.85,204.85,204.85,0,0
2845.N,D,20080801,204.94,204.94,204.94,204.94,0,0
2845.N,D,20080804,204.9,204.9,204.9,204.9,0,0
2845.N,D,20080805,204.9,204.9,204.9,204.9,0,0
2845.N,D,20080806,204.97,204.97,204.97,204.97,0,0
2845.N,D,20080807,205.08,205.08,205.08,205.08,0,0
2845.N,D,20080808,205.06,205.06,205.06,205.06,0,0
2845.N,D,20080811,205.09,205.09,205.09,205.09,0,0
2845.N,D,20080812,205.16,205.16,205.16,205.16,0,0
2845.N,D,20080813,205.14,205.14,205.14,205.14,0,0
2845.N,D,20080814,205.05,205.05,205.05,205.05,0,0
2845.N,D,20080818,205.11,205.11,205.11,205.11,0,0
2845.N,D,20080819,205.06,205.06,205.06,205.06,0,0
2845.N,D,20080820,205.26,205.26,205.26,205.26,0,0
2845.N,D,20080821,205.24,205.24,205.24,205.24,0,0
2845.N,D,20080822,205.26,205.26,205.26,205.26,0,0
2845.N,D,20080825,205.17,205.17,205.17,205.17,0,0
2845.N,D,20080826,205.21,205.21,205.21,205.21,0,0
2845.N,D,20080827,205.23,205.23,205.23,205.23,0,0
2845.N,D,20080828,205.26,205.26,205.26,205.26,0,0
2845.N,D,20080829,205.35,205.35,205.35,205.35,0,0
2845.N,D,20080901,205.38,205.38,205.38,205.38,0,0
2845.N,D,20080902,205.28,205.28,205.28,205.28,0,0
2845.N,D,20080903,205.46,205.46,205.46,205.46,0,0
2845.N,D,20080904,205.45,205.45,205.45,205.45,0,0
2845.N,D,20080905,205.55,205.55,205.55,205.55,0,0
2845.N,D,20080908,205.56,205.56,205.56,205.56,0,0
2845.N,D,20080909,205.56,205.56,205.56,205.56,0,0
2845.N,D,20080910,205.64,205.64,205.64,205.64,0,0
2845.N,D,20080911,205.65,205.65,205.65,205.65,0,0
2845.N,D,20080912,205.66,205.66,205.66,205.66,0,0
2845.N,D,20080915,205.77,205.77,205.77,205.77,0,0
2845.N,D,20080916,205.81,205.81,205.81,205.81,0,0
2845.N,D,20080917,205.82,205.82,205.82,205.82,0,0
2845.N,D,20080918,205.86,205.86,205.86,205.86,0,0
2845.N,D,20080919,205.9,205.9,205.9,205.9,0,0
2845.N,D,20080922,205.98,205.98,205.98,205.98,0,0
2845.N,D,20080923,206.06,206.06,206.06,206.06,0,0
2845.N,D,20080924,206.03,206.03,206.03,206.03,0,0
2845.N,D,20080925,206.1,206.1,206.1,206.1,0,0
2845.N,D,20080926,206.09,206.09,206.09,206.09,0,0
2845.N,D,20080929,206.19,206.19,206.19,206.19,0,0
2845.N,D,20080930,206.28,206.28,206.28,206.28,0,0
2845.N,D,20081001,206.14,206.14,206.14,206.14,0,0
2845.N,D,20081002,206.23,206.23,206.23,206.23,0,0
2845.N,D,20081003,206.27,206.27,206.27,206.27,0,0
2845.N,D,20081006,206.31,206.31,206.31,206.31,0,0
2845.N,D,20081007,206.36,206.36,206.36,206.36,0,0
2845.N,D,20081008,206.43,206.43,206.43,206.43,0,0
2845.N,D,20081009,206.46,206.46,206.46,206.46,0,0
2845.N,D,20081010,206.45,206.45,206.45,206.45,0,0
2845.N,D,20081013,206.52,206.52,206.52,206.52,0,0
2845.N,D,20081014,206.56,206.56,206.56,206.56,0,0
2845.N,D,20081015,206.51,206.51,206.51,206.51,0,0
2845.N,D,20081016,206.34,206.34,206.34,206.34,0,0
2845.N,D,20081017,206.31,206.31,206.31,206.31,0,0
2845.N,D,20081020,206.23,206.23,206.23,206.23,0,0
2845.N,D,20081021,206.72,206.72,206.72,206.72,0,0
2845.N,D,20081022,206.45,206.45,206.45,206.45,0,0
2845.N,D,20081023,206.21,206.21,206.21,206.21,0,0
2845.N,D,20081024,205.83,205.83,205.83,205.83,0,0
2845.N,D,20081027,205.87,205.87,205.87,205.87,0,0
2845.N,D,20081028,205.81,205.81,205.81,205.81,0,0
2845.N,D,20081029,205.94,205.94,205.94,205.94,0,0
2845.N,D,20081030,206.18,206.18,206.18,206.18,0,0
2845.N,D,20081031,206.33,206.33,206.33,206.33,0,0
2845.N,D,20081103,206.65,206.65,206.65,206.65,0,0
2845.N,D,20081104,206.52,206.52,206.52,206.52,0,0
2845.N,D,20081105,206.71,206.71,206.71,206.71,0,0
2845.N,D,20081106,206.66,206.66,206.66,206.66,0,0
2845.N,D,20081107,206.66,206.66,206.66,206.66,0,0
2845.N,D,20081110,207.09,207.09,207.09,207.09,0,0
2845.N,D,20081112,206.68,206.68,206.68,206.68,0,0
2845.N,D,20081113,206.93,206.93,206.93,206.93,0,0
2845.N,D,20081114,206.87,206.87,206.87,206.87,0,0
2845.N,D,20081117,207.23,207.23,207.23,207.23,0,0
2845.N,D,20081118,207.14,207.14,207.14,207.14,0,0
2845.N,D,20081119,207.02,207.02,207.02,207.02,0,0
2845.N,D,20081120,207.04,207.04,207.04,207.04,0,0
2845.N,D,20081121,207,207,207,207,0,0
2845.N,D,20081124,207.14,207.14,207.14,207.14,0,0
2845.N,D,20081125,207.05,207.05,207.05,207.05,0,0
2845.N,D,20081126,207.43,207.43,207.43,207.43,0,0
2845.N,D,20081127,207.47,207.47,207.47,207.47,0,0
2845.N,D,20081128,207.43,207.43,207.43,207.43,0,0
2845.N,D,20081201,207.5,207.5,207.5,207.5,0,0
2845.N,D,20081202,207.63,207.63,207.63,207.63,0,0
2845.N,D,20081203,207.58,207.58,207.58,207.58,0,0
2845.N,D,20081204,207.73,207.73,207.73,207.73,0,0
2845.N,D,20081205,207.92,207.92,207.92,207.92,0,0
2845.N,D,20081208,207.91,207.91,207.91,207.91,0,0
2845.N,D,20081209,207.88,207.88,207.88,207.88,0,0
2845.N,D,20081210,207.94,207.94,207.94,207.94,0,0
2845.N,D,20081211,207.97,207.97,207.97,207.97,0,0
2845.N,D,20081212,208.01,208.01,208.01,208.01,0,0
2845.N,D,20081215,208.1,208.1,208.1,208.1,0,0
2845.N,D,20081216,208.21,208.21,208.21,208.21,0,0
2845.N,D,20081217,208.21,208.21,208.21,208.21,0,0
2845.N,D,20081218,208.25,208.25,208.25,208.25,0,0
2845.N,D,20081219,208.23,208.23,208.23,208.23,0,0
2845.N,D,20081222,208.3,208.3,208.3,208.3,0,0
2845.N,D,20081223,208.52,208.52,208.52,208.52,0,0
2845.N,D,20081229,208.74,208.74,208.74,208.74,0,0
2845.N,D,20081230,207.76,207.76,207.76,207.76,0,0
2845.N,D,20081231,207.92,207.92,207.92,207.92,0,0
2845.N,D,20090105,208.08,208.08,208.08,208.08,0,0
2845.N,D,20090106,208.19,208.19,208.19,208.19,0,0
2845.N,D,20090107,208.24,208.24,208.24,208.24,0,0
2845.N,D,20090108,208.2,208.2,208.2,208.2,0,0
2845.N,D,20090109,208.26,208.26,208.26,208.26,0,0
2845.N,D,20090112,208.39,208.39,208.39,208.39,0,0
2845.N,D,20090113,208.61,208.61,208.61,208.61,0,0
2845.N,D,20090114,208.76,208.76,208.76,208.76,0,0
2845.N,D,20090115,208.9,208.9,208.9,208.9,0,0
2845.N,D,20090116,208.85,208.85,208.85,208.85,0,0
2845.N,D,20090119,208.92,208.92,208.92,208.92,0,0
2845.N,D,20090120,208.86,208.86,208.86,208.86,0,0
2845.N,D,20090121,208.95,208.95,208.95,208.95,0,0
2845.N,D,20090122,208.8,208.8,208.8,208.8,0,0
2845.N,D,20090123,208.81,208.81,208.81,208.81,0,0
2845.N,D,20090126,209.09,209.09,209.09,209.09,0,0
2845.N,D,20090127,209.17,209.17,209.17,209.17,0,0
2845.N,D,20090128,209.12,209.12,209.12,209.12,0,0
2845.N,D,20090129,209.14,209.14,209.14,209.14,0,0
2845.N,D,20090130,209,209,209,209,0,0
2845.N,D,20090202,209.28,209.28,209.28,209.28,0,0
2845.N,D,20090203,209.17,209.17,209.17,209.17,0,0
2845.N,D,20090204,209.02,209.02,209.02,209.02,0,0
2845.N,D,20090205,209,209,209,209,0,0
2845.N,D,20090206,209.11,209.11,209.11,209.11,0,0
2845.N,D,20090209,209.32,209.32,209.32,209.32,0,0
2845.N,D,20090210,209.28,209.28,209.28,209.28,0,0
2845.N,D,20090211,209.4,209.4,209.4,209.4,0,0
2845.N,D,20090212,209.25,209.25,209.25,209.25,0,0
2845.N,D,20090213,209.43,209.43,209.43,209.43,0,0
2845.N,D,20090216,209.52,209.52,209.52,209.52,0,0
2845.N,D,20090217,209.34,209.34,209.34,209.34,0,0
2845.N,D,20090218,209.32,209.32,209.32,209.32,0,0
2845.N,D,20090219,209.35,209.35,209.35,209.35,0,0
2845.N,D,20090220,209.37,209.37,209.37,209.37,0,0
2845.N,D,20090223,209.54,209.54,209.54,209.54,0,0
2845.N,D,20090224,209.73,209.73,209.73,209.73,0,0
2845.N,D,20090225,209.62,209.62,209.62,209.62,0,0
2845.N,D,20090226,209.62,209.62,209.62,209.62,0,0
2845.N,D,20090227,209.68,209.68,209.68,209.68,0,0
2845.N,D,20090302,210.15,210.15,210.15,210.15,0,0
2845.N,D,20090303,210.02,210.02,210.02,210.02,0,0
2845.N,D,20090304,210.06,210.06,210.06,210.06,0,0
2845.N,D,20090305,210.17,210.17,210.17,210.17,0,0
2845.N,D,20090306,210.08,210.08,210.08,210.08,0,0
2845.N,D,20090309,209.71,209.71,209.71,209.71,0,0
2845.N,D,20090310,209.72,209.72,209.72,209.72,0,0
2845.N,D,20090312,209.82,209.82,209.82,209.82,0,0
2845.N,D,20090313,209.88,209.88,209.88,209.88,0,0
2845.N,D,20090316,209.92,209.92,209.92,209.92,0,0
2845.N,D,20090317,209.89,209.89,209.89,209.89,0,0
2845.N,D,20090318,209.27,209.27,209.27,209.27,0,0
2845.N,D,20090319,209.37,209.37,209.37,209.37,0,0
2845.N,D,20090320,209.44,209.44,209.44,209.44,0,0
2845.N,D,20090323,209.39,209.39,209.39,209.39,0,0
2845.N,D,20090324,209.45,209.45,209.45,209.45,0,0
2845.N,D,20090325,209.47,209.47,209.47,209.47,0,0
2845.N,D,20090326,209.46,209.46,209.46,209.46,0,0
2845.N,D,20090327,209.37,209.37,209.37,209.37,0,0
2845.N,D,20090330,209.41,209.41,209.41,209.41,0,0
2845.N,D,20090331,209.66,209.66,209.66,209.66,0,0
2845.N,D,20090401,209.46,209.46,209.46,209.46,0,0
2845.N,D,20090402,209.55,209.55,209.55,209.55,0,0
2845.N,D,20090403,209.52,209.52,209.52,209.52,0,0
2845.N,D,20090406,209.61,209.61,209.61,209.61,0,0
2845.N,D,20090407,209.55,209.55,209.55,209.55,0,0
2845.N,D,20090408,209.51,209.51,209.51,209.51,0,0
2845.N,D,20090409,209.64,209.64,209.64,209.64,0,0
2845.N,D,20090414,209.75,209.75,209.75,209.75,0,0
2845.N,D,20090415,209.75,209.75,209.75,209.75,0,0
2845.N,D,20090416,209.75,209.75,209.75,209.75,0,0
2845.N,D,20090417,209.76,209.76,209.76,209.76,0,0
2845.N,D,20090420,209.81,209.81,209.81,209.81,0,0
2845.N,D,20090421,209.85,209.85,209.85,209.85,0,0
2845.N,D,20090422,209.86,209.86,209.86,209.86,0,0
2845.N,D,20090423,209.96,209.96,209.96,209.96,0,0
2845.N,D,20090424,209.98,209.98,209.98,209.98,0,0
2845.N,D,20090427,210.04,210.04,210.04,210.04,0,0
2845.N,D,20090428,210.06,210.06,210.06,210.06,0,0
2845.N,D,20090429,210.14,210.14,210.14,210.14,0,0
2845.N,D,20090430,210.18,210.18,210.18,210.18,0,0
2845.N,D,20090504,208.65,208.65,208.65,208.65,0,0
2845.N,D,20090505,208.82,208.82,208.82,208.82,0,0
2845.N,D,20090506,208.73,208.73,208.73,208.73,0,0
2845.N,D,20090507,208.82,208.82,208.82,208.82,0,0
2845.N,D,20090508,209.02,209.02,209.02,209.02,0,0
2845.N,D,20090511,209.05,209.05,209.05,209.05,0,0
2845.N,D,20090512,209.04,209.04,209.04,209.04,0,0
2845.N,D,20090513,208.95,208.95,208.95,208.95,0,0
2845.N,D,20090514,209.12,209.12,209.12,209.12,0,0
2845.N,D,20090515,209.07,209.07,209.07,209.07,0,0
2845.N,D,20090518,209.21,209.21,209.21,209.21,0,0
2845.N,D,20090519,209.28,209.28,209.28,209.28,0,0
2845.N,D,20090520,209.31,209.31,209.31,209.31,0,0
2845.N,D,20090521,209.34,209.34,209.34,209.34,0,0
2845.N,D,20090522,209.4,209.4,209.4,209.4,0,0
2845.N,D,20090525,209.46,209.46,209.46,209.46,0,0
2845.N,D,20090526,209.46,209.46,209.46,209.46,0,0
2845.N,D,20090527,209.51,209.51,209.51,209.51,0,0
2845.N,D,20090528,209.65,209.65,209.65,209.65,0,0
2845.N,D,20090529,209.74,209.74,209.74,209.74,0,0
2845.N,D,20090601,209.81,209.81,209.81,209.81,0,0
2845.N,D,20090602,209.76,209.76,209.76,209.76,0,0
2845.N,D,20090603,209.81,209.81,209.81,209.81,0,0
2845.N,D,20090604,209.9,209.9,209.9,209.9,0,0
2845.N,D,20090605,209.83,209.83,209.83,209.83,0,0
2845.N,D,20090608,209.97,209.97,209.97,209.97,0,0
2845.N,D,20090609,210.03,210.03,210.03,210.03,0,0
2845.N,D,20090610,210.19,210.19,210.19,210.19,0,0
2845.N,D,20090612,210.14,210.14,210.14,210.14,0,0
2845.N,D,20090615,210.2,210.2,210.2,210.2,0,0
2845.N,D,20090616,210.23,210.23,210.23,210.23,0,0
2845.N,D,20090617,210.22,210.22,210.22,210.22,0,0
2845.N,D,20090618,210.28,210.28,210.28,210.28,0,0
2845.N,D,20090619,210.28,210.28,210.28,210.28,0,0
2845.N,D,20090622,210.38,210.38,210.38,210.38,0,0
2845.N,D,20090623,210.42,210.42,210.42,210.42,0,0
2845.N,D,20090624,210.43,210.43,210.43,210.43,0,0
2845.N,D,20090625,210.49,210.49,210.49,210.49,0,0
2845.N,D,20090626,210.56,210.56,210.56,210.56,0,0
2845.N,D,20090629,210.59,210.59,210.59,210.59,0,0
2845.N,D,20090630,210.59,210.59,210.59,210.59,0,0
2845.N,D,20090701,210.68,210.68,210.68,210.68,0,0
2845.N,D,20090702,210.74,210.74,210.74,210.74,0,0
2845.N,D,20090703,210.77,210.77,210.77,210.77,0,0
2845.N,D,20090706,210.77,210.77,210.77,210.77,0,0
2845.N,D,20090707,210.86,210.86,210.86,210.86,0,0
2845.N,D,20090708,210.87,210.87,210.87,210.87,0,0
2845.N,D,20090709,211,211,211,211,0,0
2845.N,D,20090710,211.01,211.01,211.01,211.01,0,0
2845.N,D,20090713,211.1,211.1,211.1,211.1,0,0
2845.N,D,20090714,211.07,211.07,211.07,211.07,0,0
2845.N,D,20090715,211.12,211.12,211.12,211.12,0,0
2845.N,D,20090716,211.14,211.14,211.14,211.14,0,0
2845.N,D,20090717,211.25,211.25,211.25,211.25,0,0
2845.N,D,20090720,211.29,211.29,211.29,211.29,0,0
2845.N,D,20090721,211.37,211.37,211.37,211.37,0,0
2845.N,D,20090722,211.38,211.38,211.38,211.38,0,0
2845.N,D,20090723,211.43,211.43,211.43,211.43,0,0
2845.N,D,20090724,211.49,211.49,211.49,211.49,0,0
2845.N,D,20090727,211.6,211.6,211.6,211.6,0,0
2845.N,D,20090728,211.57,211.57,211.57,211.57,0,0
2845.N,D,20090729,211.58,211.58,211.58,211.58,0,0
2845.N,D,20090730,211.64,211.64,211.64,211.64,0,0
2845.N,D,20090731,211.68,211.68,211.68,211.68,0,0
2845.N,D,20090803,211.75,211.75,211.75,211.75,0,0
2845.N,D,20090804,211.83,211.83,211.83,211.83,0,0
2845.N,D,20090805,211.79,211.79,211.79,211.79,0,0
2845.N,D,20090806,211.89,211.89,211.89,211.89,0,0
2845.N,D,20090807,211.84,211.84,211.84,211.84,0,0
2845.N,D,20090810,211.94,211.94,211.94,211.94,0,0
2845.N,D,20090811,211.98,211.98,211.98,211.98,0,0
2845.N,D,20090812,211.98,211.98,211.98,211.98,0,0
2845.N,D,20090813,212.03,212.03,212.03,212.03,0,0
2845.N,D,20090814,212.12,212.12,212.12,212.12,0,0
2845.N,D,20090817,212.11,212.11,212.11,212.11,0,0
2845.N,D,20090818,212.14,212.14,212.14,212.14,0,0
2845.N,D,20090819,212.16,212.16,212.16,212.16,0,0
2845.N,D,20090820,212.22,212.22,212.22,212.22,0,0
2845.N,D,20090821,212.25,212.25,212.25,212.25,0,0
2845.N,D,20090824,212.36,212.36,212.36,212.36,0,0
2845.N,D,20090825,212.27,212.27,212.27,212.27,0,0
2845.N,D,20090826,212.34,212.34,212.34,212.34,0,0
2845.N,D,20090827,212.34,212.34,212.34,212.34,0,0
2845.N,D,20090828,212.39,212.39,212.39,212.39,0,0
2845.N,D,20090831,212.62,212.62,212.62,212.62,0,0
2845.N,D,20090901,212.62,212.62,212.62,212.62,0,0
2845.N,D,20090902,212.62,212.62,212.62,212.62,0,0
2845.N,D,20090903,212.6,212.6,212.6,212.6,0,0
2845.N,D,20090904,212.67,212.67,212.67,212.67,0,0
2845.N,D,20090907,212.64,212.64,212.64,212.64,0,0
2845.N,D,20090908,212.78,212.78,212.78,212.78,0,0
2845.N,D,20090909,212.75,212.75,212.75,212.75,0,0
2845.N,D,20090910,212.75,212.75,212.75,212.75,0,0
2845.N,D,20090911,212.78,212.78,212.78,212.78,0,0
2845.N,D,20090914,212.77,212.77,212.77,212.77,0,0
2845.N,D,20090915,212.84,212.84,212.84,212.84,0,0
2845.N,D,20090916,212.95,212.95,212.95,212.95,0,0
2845.N,D,20090917,212.97,212.97,212.97,212.97,0,0
2845.N,D,20090918,212.98,212.98,212.98,212.98,0,0
2845.N,D,20090921,213.06,213.06,213.06,213.06,0,0
2845.N,D,20090922,213.09,213.09,213.09,213.09,0,0
2845.N,D,20090923,213.1,213.1,213.1,213.1,0,0
2845.N,D,20090924,213.14,213.14,213.14,213.14,0,0
2845.N,D,20090925,213.19,213.19,213.19,213.19,0,0
2845.N,D,20090928,213.18,213.18,213.18,213.18,0,0
2845.N,D,20090929,213.19,213.19,213.19,213.19,0,0
2845.N,D,20090930,213.24,213.24,213.24,213.24,0,0
2845.N,D,20091001,213.28,213.28,213.28,213.28,0,0
2845.N,D,20091002,213.32,213.32,213.32,213.32,0,0
2845.N,D,20091005,213.34,213.34,213.34,213.34,0,0
2845.N,D,20091006,213.41,213.41,213.41,213.41,0,0
2845.N,D,20091007,213.44,213.44,213.44,213.44,0,0
2845.N,D,20091008,213.5,213.5,213.5,213.5,0,0
2845.N,D,20091009,213.49,213.49,213.49,213.49,0,0
2845.N,D,20091012,213.56,213.56,213.56,213.56,0,0
2845.N,D,20091013,213.57,213.57,213.57,213.57,0,0
2845.N,D,20091014,213.67,213.67,213.67,213.67,0,0
2845.N,D,20091015,213.74,213.74,213.74,213.74,0,0
2845.N,D,20091016,213.78,213.78,213.78,213.78,0,0
2845.N,D,20091019,213.85,213.85,213.85,213.85,0,0
2845.N,D,20091020,213.88,213.88,213.88,213.88,0,0
2845.N,D,20091021,213.89,213.89,213.89,213.89,0,0
2845.N,D,20091022,213.88,213.88,213.88,213.88,0,0
2845.N,D,20091023,213.94,213.94,213.94,213.94,0,0
2845.N,D,20091026,214,214,214,214,0,0
2845.N,D,20091027,213.93,213.93,213.93,213.93,0,0
